image_path,label,split
train/Apple_Black_Rot/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Black_rot_004420.jpg,Apple_Black_Rot,train
train/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_train_PlantVillage_train_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_030617.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),train
val/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_val_PlantVillage_val_Orange___Haunglongbing_(Citrus_greening)_066046.jpg,Orange_Haunglongbing_(Citrus_greening),val
train/Corn_(maize)_Common_rust_/PlantVillage_train_PlantVillage_train_Corn_(maize)___Common_rust__025488.jpg,Corn_(maize)_Common_rust_,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_080046.jpeg,Rice_Healthy,train
train/Peach_healthy/PlantVillage_train_PlantVillage_train_Peach___healthy_037503.jpg,Peach_healthy,train
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_056504.jpg,Tomato_Spider_Mites,train
train/grape_leaf/plantDoc_train_plantDoc_train_grape_leaf_020212.jpg,grape_leaf,train
train/Peach_healthy/PlantVillage_train_PlantVillage_train_Peach___healthy_037326.jpg,Peach_healthy,train
val/Rice_Insect_Damage/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_insect_090381.jpeg,Rice_Insect_Damage,val
train/Grape_healthy/PlantVillage_train_PlantVillage_train_Grape___healthy_030029.jpg,Grape_healthy,train
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_037676.jpg",Bell_Pepper_Bacterial_Spot,train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_042054.jpg,Soybean_healthy,train
train/Rice_Insect_Damage/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_insect_083288.jpeg,Rice_Insect_Damage,train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_041731.jpg,Soybean_healthy,train
val/Cherry_(including_sour)_Powdery_mildew/PlantVillage_val_PlantVillage_val_Cherry_(including_sour)___Powdery_mildew_063560.jpg,Cherry_(including_sour)_Powdery_mildew,val
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_082009.jpeg,Rice_Healthy,train
train/Tomato_Septoria_Leaf_Spot/plantDoc_train_plantDoc_train_Tomato_Septoria_leaf_spot_021952.jpg,Tomato_Septoria_Leaf_Spot,train
train/Rice_Insect_Damage/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_insect_083901.jpeg,Rice_Insect_Damage,train
train/Rice_Bacterial_Leaf_Stripe/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_stripes_086044.jpeg,Rice_Bacterial_Leaf_Stripe,train
test/Rice_Leaf_Folder/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_leaf_folder_075234.jpg,Rice_Leaf_Folder,test
"val/Bell_Pepper_Healthy/PlantVillage_val_PlantVillage_val_Pepper,_bell___healthy_067255.jpg",Bell_Pepper_Healthy,val
train/grape_leaf/plantDoc_train_plantDoc_train_grape_leaf_020250.jpg,grape_leaf,train
train/Grape_Esca_(Black_Measles)/PlantVillage_train_PlantVillage_train_Grape___Esca_(Black_Measles)_028988.jpg,Grape_Esca_(Black_Measles),train
val/Tomato_Target_Spot/PlantVillage_val_PlantVillage_val_Tomato___Target_Spot_071804.jpg,Tomato_Target_Spot,val
train/Strawberry_healthy/PlantVillage_train_PlantVillage_train_Strawberry___healthy_047305.jpg,Strawberry_healthy,train
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_051137.jpg,Tomato_Healthy,train
val/Rice_Tungro/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_tungro_091394.jpeg,Rice_Tungro,val
train/Cassava_Brown_Streak_Disease/Cassava_train_Cassava_train_cbsd_015346.jpg,Cassava_Brown_Streak_Disease,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_076877.jpeg,Rice_Blast,train
train/Cassava_Mosaic_Disease/Cassava_train_Cassava_train_cmd_017491.jpg,Cassava_Mosaic_Disease,train
train/Rice_Scald/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_scald_085953.jpg,Rice_Scald,train
test/Apple_Scab/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___Apple_scab_000498.jpg,Apple_Scab,test
val/Cherry_(including_sour)_Powdery_mildew/PlantVillage_val_PlantVillage_val_Cherry_(including_sour)___Powdery_mildew_063533.jpg,Cherry_(including_sour)_Powdery_mildew,val
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_080824.jpeg,Rice_Healthy,train
test/Rice_Insect_Damage/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_insect_074806.jpeg,Rice_Insect_Damage,test
train/Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot/PlantVillage_train_PlantVillage_train_Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot_025023.jpg,Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_079684.jpeg,Rice_Healthy,train
test/Peach_Bacterial_spot/PlantVillage_test_PlantVillage_train_Peach___Bacterial_spot_037034.jpg,Peach_Bacterial_spot,test
test/Strawberry_Leaf_scorch/PlantVillage_test_PlantVillage_train_Strawberry___Leaf_scorch_048305.jpg,Strawberry_Leaf_scorch,test
val/Soybean_healthy/PlantVillage_val_PlantVillage_val_Soybean___healthy_067943.jpg,Soybean_healthy,val
train/Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot/PlantVillage_train_PlantVillage_train_Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot_024799.jpg,Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot,train
val/Rice_Blast/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_blast_089587.jpg,Rice_Blast,val
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_008801.jpg,Apple_Healthy,train
test/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_test_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_031868.jpg,Orange_Haunglongbing_(Citrus_greening),test
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_076139.jpeg,Rice_Blast,train
train/Squash_Powdery_mildew_leaf/plantDoc_train_plantDoc_train_Squash_Powdery_mildew_leaf_020978.jpg,Squash_Powdery_mildew_leaf,train
val/Tomato_Bacterial_Spot/PlantVillage_val_PlantVillage_val_Tomato___Bacterial_spot_069569.jpg,Tomato_Bacterial_Spot,val
train/Grape_Black_rot/PlantVillage_train_PlantVillage_train_Grape___Black_rot_028498.jpg,Grape_Black_rot,train
train/Cherry_(including_sour)_Powdery_mildew/PlantVillage_train_PlantVillage_train_Cherry_(including_sour)___Powdery_mildew_024259.jpg,Cherry_(including_sour)_Powdery_mildew,train
val/Grape_healthy/PlantVillage_val_PlantVillage_val_Grape___healthy_064894.jpg,Grape_healthy,val
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_045325.jpg,Soybean_healthy,train
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_084466.jpeg,Rice_Leaf_Folder,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_077334.jpeg,Rice_Blast,train
test/Rice_Scald/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_scald_075295.jpg,Rice_Scald,test
train/Corn_(maize)_Northern_Leaf_Blight/PlantVillage_train_PlantVillage_train_Corn_(maize)___Northern_Leaf_Blight_027695.jpg,Corn_(maize)_Northern_Leaf_Blight,train
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_003388.jpg,Apple_Scab,train
train/Peach_healthy/PlantVillage_train_PlantVillage_train_Peach___healthy_037570.jpg,Peach_healthy,train
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_003624.jpg,Apple_Scab,train
train/Strawberry_Leaf_scorch/PlantVillage_train_PlantVillage_train_Strawberry___Leaf_scorch_047966.jpg,Strawberry_Leaf_scorch,train
val/Tomato_Mosaic_Virus/PlantVillage_val_PlantVillage_val_Tomato___Tomato_mosaic_virus_071984.jpg,Tomato_Mosaic_Virus,val
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_047118.jpg,Squash_Powdery_mildew,train
test/Apple_Black_Rot/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___Black_rot_000828.jpg,Apple_Black_Rot,test
train/Rice_Bacterial_Leaf_Stripe/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_stripes_086633.jpeg,Rice_Bacterial_Leaf_Stripe,train
train/Cassava_Healthy/Cassava_train_Cassava_train_healthy_019032.jpg,Cassava_Healthy,train
test/Apple_Healthy/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___healthy_001520.jpg,Apple_Healthy,test
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_084422.jpeg,Rice_Leaf_Folder,train
test/Apple_Scab/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___Apple_scab_000132.jpg,Apple_Scab,test
train/Tomato_Target_Spot/PlantVillage_train_PlantVillage_train_Tomato___Target_Spot_057777.jpg,Tomato_Target_Spot,train
train/Grape_Esca_(Black_Measles)/PlantVillage_train_PlantVillage_train_Grape___Esca_(Black_Measles)_029657.jpg,Grape_Esca_(Black_Measles),train
train/Tomato_Early_Blight/PlantVillage_train_PlantVillage_train_Tomato___Early_blight_050453.jpg,Tomato_Early_Blight,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_062396.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
val/Tomato_Leaf_Mold/PlantVillage_val_PlantVillage_val_Tomato___Leaf_Mold_070935.jpg,Tomato_Leaf_Mold,val
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_084755.jpeg,Rice_Leaf_Folder,train
train/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_train_PlantVillage_train_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_030689.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),train
train/Tomato_Target_Spot/PlantVillage_train_PlantVillage_train_Tomato___Target_Spot_058107.jpg,Tomato_Target_Spot,train
train/Grape_Esca_(Black_Measles)/PlantVillage_train_PlantVillage_train_Grape___Esca_(Black_Measles)_028848.jpg,Grape_Esca_(Black_Measles),train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_062533.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
val/Rice_Blast/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_blast_088964.jpeg,Rice_Blast,val
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_037765.jpg",Bell_Pepper_Bacterial_Spot,train
train/Cassava_Brown_Streak_Disease/Cassava_train_Cassava_train_cbsd_015090.jpg,Cassava_Brown_Streak_Disease,train
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_052900.jpg,Tomato_Late_Blight,train
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_046534.jpg,Squash_Powdery_mildew,train
train/Peach_Bacterial_spot/PlantVillage_train_PlantVillage_train_Peach___Bacterial_spot_036849.jpg,Peach_Bacterial_spot,train
train/Potato_Late_Blight/PlantVillage_train_PlantVillage_train_Potato___Late_blight_041229.jpg,Potato_Late_Blight,train
train/Potato_Late_Blight/plantDoc_train_plantDoc_train_Potato_leaf_late_blight_020685.jpg,Potato_Late_Blight,train
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_038019.jpg",Bell_Pepper_Bacterial_Spot,train
test/Rice_Blast/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_blast_073890.jpg,Rice_Blast,test
test/Rice_Leaf_Folder/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_leaf_folder_074997.jpeg,Rice_Leaf_Folder,test
test/Tomato_Healthy/PlantVillage_test_PlantVillage_train_Tomato___healthy_052099.jpg,Tomato_Healthy,test
val/Cherry_(including_sour)_healthy/PlantVillage_val_PlantVillage_val_Cherry_(including_sour)___healthy_063327.jpg,Cherry_(including_sour)_healthy,val
train/Cherry_(including_sour)_Powdery_mildew/PlantVillage_train_PlantVillage_train_Cherry_(including_sour)___Powdery_mildew_023982.jpg,Cherry_(including_sour)_Powdery_mildew,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_033873.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Soyabean_leaf/plantDoc_train_plantDoc_train_Soyabean_leaf_020936.jpg,Soyabean_leaf,train
val/Tomato_Bacterial_Spot/PlantVillage_val_PlantVillage_val_Tomato___Bacterial_spot_069872.jpg,Tomato_Bacterial_Spot,val
train/Tomato_Target_Spot/PlantVillage_train_PlantVillage_train_Tomato___Target_Spot_057472.jpg,Tomato_Target_Spot,train
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_002343.jpg,Apple_Scab,train
train/Squash_Powdery_mildew_leaf/plantDoc_train_plantDoc_train_Squash_Powdery_mildew_leaf_021034.jpg,Squash_Powdery_mildew_leaf,train
val/Rice_Insect_Damage/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_insect_090395.jpeg,Rice_Insect_Damage,val
val/Soybean_healthy/PlantVillage_val_PlantVillage_val_Soybean___healthy_068332.jpg,Soybean_healthy,val
val/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_val_PlantVillage_val_Orange___Haunglongbing_(Citrus_greening)_065704.jpg,Orange_Haunglongbing_(Citrus_greening),val
train/Corn_Gray_leaf_spot/plantDoc_train_plantDoc_train_Corn_Gray_leaf_spot_019872.jpg,Corn_Gray_leaf_spot,train
val/Rice_Insect_Damage/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_insect_090465.jpeg,Rice_Insect_Damage,val
train/Potato_Late_Blight/PlantVillage_train_PlantVillage_train_Potato___Late_blight_040535.jpg,Potato_Late_Blight,train
train/Corn_(maize)_Northern_Leaf_Blight/PlantVillage_train_PlantVillage_train_Corn_(maize)___Northern_Leaf_Blight_027584.jpg,Corn_(maize)_Northern_Leaf_Blight,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_080000.jpeg,Rice_Healthy,train
val/Cassava_Mosaic_Disease/Cassava_val_Cassava_train_cmd_017984.jpg,Cassava_Mosaic_Disease,val
train/Corn_(maize)_healthy/PlantVillage_train_PlantVillage_train_Corn_(maize)___healthy_026698.jpg,Corn_(maize)_healthy,train
train/Rice_Tungro/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_tungro_087523.jpeg,Rice_Tungro,train
train/Tomato_Early_Blight/PlantVillage_train_PlantVillage_train_Tomato___Early_blight_050611.jpg,Tomato_Early_Blight,train
train/Tomato_Early_Blight/PlantVillage_train_PlantVillage_train_Tomato___Early_blight_050548.jpg,Tomato_Early_Blight,train
train/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Cedar_apple_rust_007609.jpg,Apple_Cedar_Apple_Rust,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_082578.jpg,Rice_Healthy,train
train/Rice_Tungro/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_tungro_088561.jpeg,Rice_Tungro,train
"train/Bell_Pepper_Healthy/PlantVillage_train_PlantVillage_train_Pepper,_bell___healthy_039108.jpg",Bell_Pepper_Healthy,train
train/Blueberry_healthy/PlantVillage_train_PlantVillage_train_Blueberry___healthy_022783.jpg,Blueberry_healthy,train
val/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_val_PlantVillage_val_Orange___Haunglongbing_(Citrus_greening)_066024.jpg,Orange_Haunglongbing_(Citrus_greening),val
train/Grape_Black_rot/PlantVillage_train_PlantVillage_train_Grape___Black_rot_028038.jpg,Grape_Black_rot,train
train/Cassava_Mosaic_Disease/Cassava_train_Cassava_train_cmd_016776.jpg,Cassava_Mosaic_Disease,train
train/Tomato_Target_Spot/PlantVillage_train_PlantVillage_train_Tomato___Target_Spot_057715.jpg,Tomato_Target_Spot,train
val/Rice_Bacterial_Leaf_Stripe/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_stripes_091329.jpg,Rice_Bacterial_Leaf_Stripe,val
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_053444.jpg,Tomato_Late_Blight,train
test/Corn_(maize)_Northern_Leaf_Blight/PlantVillage_test_PlantVillage_train_Corn_(maize)___Northern_Leaf_Blight_027151.jpg,Corn_(maize)_Northern_Leaf_Blight,test
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_008839.jpg,Apple_Healthy,train
train/Corn_(maize)_healthy/PlantVillage_train_PlantVillage_train_Corn_(maize)___healthy_026335.jpg,Corn_(maize)_healthy,train
test/Rice_Blast/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_blast_073557.jpeg,Rice_Blast,test
train/Tomato_Septoria_Leaf_Spot/PlantVillage_train_PlantVillage_train_Tomato___Septoria_leaf_spot_054827.jpg,Tomato_Septoria_Leaf_Spot,train
"val/Bell_Pepper_Healthy/PlantVillage_val_PlantVillage_val_Pepper,_bell___healthy_067094.jpg",Bell_Pepper_Healthy,val
test/Grape_Black_rot/PlantVillage_test_PlantVillage_train_Grape___Black_rot_027822.jpg,Grape_Black_rot,test
test/Tomato_Healthy/PlantVillage_test_PlantVillage_train_Tomato___healthy_051442.jpg,Tomato_Healthy,test
train/Soyabean_leaf/plantDoc_train_plantDoc_train_Soyabean_leaf_020969.jpg,Soyabean_leaf,train
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_057105.jpg,Tomato_Spider_Mites,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_062650.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
test/Corn_rust_leaf/plantDoc_test_plantDoc_test_Corn_rust_leaf_019177.jpg,Corn_rust_leaf,test
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_043246.jpg,Soybean_healthy,train
test/Cassava_Bacterial_Blight/Cassava_test_Cassava_train_cbb_013920.jpg,Cassava_Bacterial_Blight,test
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_038277.jpg",Bell_Pepper_Bacterial_Spot,train
train/Strawberry_Leaf_scorch/PlantVillage_train_PlantVillage_train_Strawberry___Leaf_scorch_047811.jpg,Strawberry_Leaf_scorch,train
train/Apple_Black_Rot/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Black_rot_004431.jpg,Apple_Black_Rot,train
train/Rice_Insect_Damage/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_insect_083985.jpeg,Rice_Insect_Damage,train
val/Cherry_(including_sour)_Powdery_mildew/PlantVillage_val_PlantVillage_val_Cherry_(including_sour)___Powdery_mildew_063408.jpg,Cherry_(including_sour)_Powdery_mildew,val
train/Blueberry_leaf/plantDoc_train_plantDoc_train_Blueberry_leaf_019745.jpg,Blueberry_leaf,train
train/Rice_Tungro/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_tungro_088712.jpeg,Rice_Tungro,train
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_055936.jpg,Tomato_Spider_Mites,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_077930.jpeg,Rice_Blast,train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_045148.jpg,Soybean_healthy,train
train/Cassava_Bacterial_Blight/Cassava_train_Cassava_train_cbb_013750.jpg,Cassava_Bacterial_Blight,train
train/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_train_PlantVillage_train_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_030231.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),train
val/Raspberry_healthy/PlantVillage_val_PlantVillage_val_Raspberry___healthy_067742.jpg,Raspberry_healthy,val
val/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_val_Apple_Disease_Dataset_train_Apple___Cedar_apple_rust_007173.jpg,Apple_Cedar_Apple_Rust,val
train/Cassava_Brown_Streak_Disease/Cassava_train_Cassava_train_cbsd_015010.jpg,Cassava_Brown_Streak_Disease,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_062445.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Tomato_Septoria_Leaf_Spot/plantDoc_train_plantDoc_train_Tomato_Septoria_leaf_spot_021914.jpg,Tomato_Septoria_Leaf_Spot,train
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_002792.jpg,Apple_Scab,train
train/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Cedar_apple_rust_007509.jpg,Apple_Cedar_Apple_Rust,train
"val/Bell_Pepper_Bacterial_Spot/PlantVillage_val_PlantVillage_val_Pepper,_bell___Bacterial_spot_066806.jpg",Bell_Pepper_Bacterial_Spot,val
val/Peach_Bacterial_spot/PlantVillage_val_PlantVillage_val_Peach___Bacterial_spot_066535.jpg,Peach_Bacterial_spot,val
